#,database,total_database_size,schema_name,table_name,total_table_size,table_size,index_size
1,liip-abnahme-datastore,464 GB,public,23c0e7ac-c637-45ae-bfc7-2be0d7354849,5554 MB,1618 MB,3936 MB
2,liip-abnahme-datastore,464 GB,public,f34408a0-c942-4f08-bbac-a6e456b4522b,4493 MB,1678 MB,2814 MB
3,liip-abnahme-datastore,464 GB,public,067a399d-f9ea-4231-bad6-87d8c648798f,4468 MB,1670 MB,2798 MB
4,liip-abnahme-datastore,464 GB,public,8be4cab0-424b-4580-8016-e72d32c60e0f,4454 MB,1664 MB,2789 MB
5,liip-abnahme-datastore,464 GB,public,23f62983-e59f-449c-93b7-5170d946a650,4434 MB,1658 MB,2776 MB
6,liip-abnahme-datastore,464 GB,public,49dfddfa-3c63-4dcd-89e1-190de1342204,4422 MB,1652 MB,2770 MB
7,liip-abnahme-datastore,464 GB,public,758e9b6f-6993-4914-89f5-ad8f8811615d,4401 MB,1643 MB,2758 MB
8,liip-abnahme-datastore,464 GB,public,d2421117-36a3-4451-a8e0-de2efb4e0103,4320 MB,1614 MB,2705 MB
9,liip-abnahme-datastore,464 GB,public,96e81fac-b4c6-41e6-88d5-3d27aa25e275,4313 MB,1610 MB,2702 MB
10,liip-abnahme-datastore,464 GB,public,2a1c1b83-72f5-4a32-a2e4-09119e787f2b,4307 MB,1608 MB,2698 MB
11,liip-abnahme-datastore,464 GB,public,d02b1801-20eb-4f44-9f50-3fd95e3d8fec,4269 MB,1595 MB,2673 MB
12,liip-abnahme-datastore,464 GB,public,a638dc15-e84e-43ce-8717-9e423d636080,4247 MB,1586 MB,2661 MB
13,liip-abnahme-datastore,464 GB,public,98ac953a-2629-477a-beb8-808bb6fed57b,4245 MB,1587 MB,2658 MB
14,liip-abnahme-datastore,464 GB,public,8b84f2ce-9096-4be2-a516-568b310be866,4244 MB,1584 MB,2660 MB
15,liip-abnahme-datastore,464 GB,public,ef3a217e-8da0-4d52-a3ee-cc8d0e8eb8fa,4242 MB,1584 MB,2657 MB
16,liip-abnahme-datastore,464 GB,public,6b2a3f5c-1730-4d4a-9609-fafb6157897d,4238 MB,1582 MB,2655 MB
17,liip-abnahme-datastore,464 GB,public,93e3d98c-d921-4bdd-beac-3b55fcc3687f,4194 MB,1566 MB,2627 MB
18,liip-abnahme-datastore,464 GB,public,b17feae2-dd5f-4556-b16c-4084c964cc5a,4178 MB,1559 MB,2619 MB
19,liip-abnahme-datastore,464 GB,public,b09bcfbb-5896-4e13-96fc-086144c35cda,4149 MB,1548 MB,2600 MB
20,liip-abnahme-datastore,464 GB,public,ead76e53-8a83-4fc6-95bb-dd07a2f76b5e,4137 MB,1545 MB,2591 MB
21,liip-abnahme-datastore,464 GB,public,44b042d9-904b-4b7d-95a2-60ac103563a5,3556 MB,1652 MB,1903 MB
22,liip-abnahme-datastore,464 GB,public,0d2b644f-c9b6-4502-a4eb-429eb072ee03,3546 MB,1329 MB,2217 MB
23,liip-abnahme-datastore,464 GB,public,52906e58-d750-4eeb-8343-f64a26ed3abc,3300 MB,1235 MB,2065 MB
24,liip-abnahme-datastore,464 GB,public,ad330812-e8da-4663-95a4-f4ee1886a2ac,2740 MB,1025 MB,1715 MB
25,liip-abnahme-datastore,464 GB,public,c891b2b7-fa86-4220-8703-e9e2ba1b9ac6,2732 MB,1023 MB,1709 MB
26,liip-abnahme-datastore,464 GB,public,d0b2512c-84d4-41bd-bdf9-37d88e5cea23,2727 MB,1021 MB,1706 MB
27,liip-abnahme-datastore,464 GB,public,c1def9c9-86b2-4362-8f79-8dc713f9cedb,2715 MB,1015 MB,1699 MB
28,liip-abnahme-datastore,464 GB,public,4113dc8f-7db2-4912-9305-ec0392ce970f,2689 MB,1006 MB,1682 MB
29,liip-abnahme-datastore,464 GB,public,f3ecc479-cb4b-487b-890e-5e4cb6f1556a,2651 MB,992 MB,1658 MB
30,liip-abnahme-datastore,464 GB,public,f1beba0f-7741-4577-a4a0-c03fb7773ac1,2084 MB,1936 MB,148 MB
31,liip-abnahme-datastore,464 GB,public,fdeb0997-82c6-45be-afe0-96bf39950826,2022 MB,1878 MB,144 MB
32,liip-abnahme-datastore,464 GB,public,edca90ac-b53c-4c3b-8afc-f2026f689068,2012 MB,1868 MB,143 MB
33,liip-abnahme-datastore,464 GB,public,e61af319-1d3b-43e6-bdee-05a514a44819,2010 MB,1866 MB,143 MB
34,liip-abnahme-datastore,464 GB,public,36e5969d-61bf-4792-8bd9-b30ca43cd7ce,1994 MB,1852 MB,141 MB
35,liip-abnahme-datastore,464 GB,public,d0dc15e2-cb8f-46aa-9478-1bc077df8fce,1988 MB,1846 MB,141 MB
36,liip-abnahme-datastore,464 GB,public,7cbb06a8-6cf0-4c1c-b881-f6d6bb94cada,1967 MB,1827 MB,140 MB
37,liip-abnahme-datastore,464 GB,public,1c3599e1-d59e-47c4-86bd-f388dfe286e0,1849 MB,1716 MB,132 MB
38,liip-abnahme-datastore,464 GB,public,e3ea130f-a3ab-4d58-944b-cad0c62fb0ec,1803 MB,1673 MB,129 MB
39,liip-abnahme-datastore,464 GB,public,1d68d0a2-2515-46f8-82ca-a6877500fcc1,1799 MB,1669 MB,129 MB
40,liip-abnahme-datastore,464 GB,public,52ebfb8c-4e9f-474b-93ea-a9f92d356e2b,1770 MB,1642 MB,127 MB
41,liip-abnahme-datastore,464 GB,public,5c1adc78-30d2-4965-9807-3d18d189b105,1765 MB,1638 MB,127 MB
42,liip-abnahme-datastore,464 GB,public,4e7d3b83-7225-4b21-9dc0-bf2c6edca3cd,1741 MB,1615 MB,125 MB
43,liip-abnahme-datastore,464 GB,public,68eb878d-1a01-4b21-a5e7-fe40d840a11f,1671 MB,1550 MB,120 MB
44,liip-abnahme-datastore,464 GB,public,759b40fb-6272-4956-ab56-d9f1d2bc8062,1645 MB,1526 MB,119 MB
45,liip-abnahme-datastore,464 GB,public,75354f3b-23f7-4a05-af28-2d0952f85fb6,1601 MB,1497 MB,104 MB
46,liip-abnahme-datastore,464 GB,public,ac7c925f-8418-4850-bf54-053be640c444,1597 MB,1482 MB,114 MB
47,liip-abnahme-datastore,464 GB,public,25d66f65-e401-4063-961e-895aef662f42,1586 MB,1483 MB,103 MB
48,liip-abnahme-datastore,464 GB,public,f189a8b4-4e8e-42a0-8723-d2d496abaf6a,1585 MB,1482 MB,103 MB
49,liip-abnahme-datastore,464 GB,public,fba645a1-223c-4e7c-b857-19c59dde76a0,1500 MB,1403 MB,97 MB
50,liip-abnahme-datastore,464 GB,public,17983f7c-418c-4ba7-b9a0-0a89da0b453c,1492 MB,1395 MB,97 MB
51,liip-abnahme-datastore,464 GB,public,09f432a4-031d-458f-bb89-4bb44de541d8,1470 MB,1374 MB,95 MB
52,liip-abnahme-datastore,464 GB,public,40a1554a-b38e-4072-a2f1-4e8fb9c42b4f,1448 MB,1344 MB,104 MB
53,liip-abnahme-datastore,464 GB,public,7b0e7557-14b4-4781-b7cf-55117dcbdf39,1439 MB,1335 MB,103 MB
54,liip-abnahme-datastore,464 GB,public,660bc017-cae2-45d8-b6df-c748ebd02a1e,1410 MB,1318 MB,91 MB
55,liip-abnahme-datastore,464 GB,public,aca22732-7cdf-4d74-b180-f5c1406f68b1,1407 MB,1316 MB,91 MB
56,liip-abnahme-datastore,464 GB,public,98d1a018-cd81-4199-b5d3-fea4a3974144,1390 MB,1300 MB,90 MB
57,liip-abnahme-datastore,464 GB,public,02064623-01cf-41f0-9b72-4d7bfc1c6305,1185 MB,1100 MB,85 MB
58,liip-abnahme-datastore,464 GB,public,9f72d429-ba72-4981-b06e-2cbab062d0ec,1110 MB,1030 MB,80 MB
59,liip-abnahme-datastore,464 GB,public,6ca82964-3f53-4205-8911-e3a36ed2f5a0,1082 MB,1051 MB,32 MB
60,liip-abnahme-datastore,464 GB,public,92178826-6439-481d-b7e1-cb2bcdbb87e7,1079 MB,1048 MB,31 MB
61,liip-abnahme-datastore,464 GB,public,0b6aa7a1-ea55-4e46-ab94-9d0f004b16e5,1078 MB,1047 MB,31 MB
62,liip-abnahme-datastore,464 GB,public,728caaa2-fad8-4292-9341-cb7c23176236,1078 MB,1047 MB,31 MB
63,liip-abnahme-datastore,464 GB,public,2485fe98-eaac-4187-adf7-b6266206c03c,1078 MB,1046 MB,31 MB
64,liip-abnahme-datastore,464 GB,public,f630ab61-aff2-42f7-9b8c-4fdd4e5b3f23,1077 MB,1046 MB,31 MB
65,liip-abnahme-datastore,464 GB,public,ca36fb8c-2881-4ec7-9612-72f9b6b75fa6,1076 MB,1045 MB,31 MB
66,liip-abnahme-datastore,464 GB,public,dd54f028-f7cc-47aa-82cd-d6714cfca213,1075 MB,1044 MB,31 MB
67,liip-abnahme-datastore,464 GB,public,cf0b30fd-2a91-40f5-b802-77893ee64505,1075 MB,1044 MB,31 MB
68,liip-abnahme-datastore,464 GB,public,beee86df-83e9-46d9-931d-32f9f43f36a7,1075 MB,1044 MB,31 MB
69,liip-abnahme-datastore,464 GB,public,41b45428-f5cf-4ab8-ac77-181141325514,1075 MB,1043 MB,31 MB
70,liip-abnahme-datastore,464 GB,public,a788f135-7a00-4ada-9f3e-1fd9d648cb8e,1074 MB,1043 MB,31 MB
71,liip-abnahme-datastore,464 GB,public,e0be331b-7859-4a37-83bd-f8cf45d21da2,1074 MB,1043 MB,31 MB
72,liip-abnahme-datastore,464 GB,public,f3fc6592-a94f-442c-a786-7e6bcd55af4a,1073 MB,1042 MB,31 MB
73,liip-abnahme-datastore,464 GB,public,de317463-0173-41d6-a77d-f7d72aa65168,1073 MB,1042 MB,31 MB
74,liip-abnahme-datastore,464 GB,public,cec4acb1-9072-4c93-8973-b1c6ab572239,1072 MB,1041 MB,31 MB
75,liip-abnahme-datastore,464 GB,public,0c5fb995-d237-43c5-a090-15c65150024e,1072 MB,1041 MB,31 MB
76,liip-abnahme-datastore,464 GB,public,244d86a7-1331-4686-8726-2caa071dff6b,1070 MB,1039 MB,31 MB
77,liip-abnahme-datastore,464 GB,public,30138c32-c8e3-4e77-a780-b0814ec731e3,1070 MB,1039 MB,31 MB
78,liip-abnahme-datastore,464 GB,public,c74ee8fd-6122-443a-a1f8-cd0497e54780,1070 MB,1039 MB,31 MB
79,liip-abnahme-datastore,464 GB,public,bc365dec-1ac3-46c5-9be5-5fbc9ca92187,1069 MB,1038 MB,31 MB
80,liip-abnahme-datastore,464 GB,public,77f1f141-5f15-4806-98b4-7929b45ef004,1069 MB,1038 MB,31 MB
81,liip-abnahme-datastore,464 GB,public,b054dfcc-339b-47db-b875-bbadfe9e8b81,1069 MB,1038 MB,31 MB
82,liip-abnahme-datastore,464 GB,public,d8ea8e63-ecb0-4632-b626-f2b78b48622c,1069 MB,1038 MB,31 MB
83,liip-abnahme-datastore,464 GB,public,69fd886e-4e35-446f-99d2-239820514510,1066 MB,1035 MB,31 MB
84,liip-abnahme-datastore,464 GB,public,c749a332-89dd-430a-9c9f-e8d1518f569b,1066 MB,1035 MB,31 MB
85,liip-abnahme-datastore,464 GB,public,b22ca2be-057e-4da4-9280-cfbe460d07d7,1066 MB,1035 MB,31 MB
86,liip-abnahme-datastore,464 GB,public,7aed2148-f873-446a-ba6f-8c94ff8c317c,1066 MB,1035 MB,31 MB
87,liip-abnahme-datastore,464 GB,public,a187d975-08ed-41b7-8b6c-91a7e9827a04,1066 MB,1035 MB,31 MB
88,liip-abnahme-datastore,464 GB,public,699de5ee-2070-4f5f-a850-ef9552b93bc7,1065 MB,1034 MB,31 MB
89,liip-abnahme-datastore,464 GB,public,a3fd672c-c848-48d1-9432-b7989cc6bf1b,1064 MB,1033 MB,31 MB
90,liip-abnahme-datastore,464 GB,public,4d3c7308-879c-455c-8bb0-811ec599ad9b,1063 MB,1032 MB,31 MB
91,liip-abnahme-datastore,464 GB,public,79d35d63-8684-4098-96bc-d752135e67cd,1063 MB,1032 MB,31 MB
92,liip-abnahme-datastore,464 GB,public,0a882911-13eb-4278-b9f1-3e8ca6c09ad7,1063 MB,1032 MB,31 MB
93,liip-abnahme-datastore,464 GB,public,0f683f60-4973-4afb-be59-63b95c6a5471,1062 MB,1032 MB,31 MB
94,liip-abnahme-datastore,464 GB,public,9f3680c7-ec69-46cd-998a-29ddbd19a39d,1062 MB,1032 MB,31 MB
95,liip-abnahme-datastore,464 GB,public,f64dd847-9969-43f2-92b5-18c7d9e258be,1062 MB,1031 MB,31 MB
96,liip-abnahme-datastore,464 GB,public,e470bf27-7f3e-4226-b445-dd317ad1a1eb,1062 MB,1031 MB,31 MB
97,liip-abnahme-datastore,464 GB,public,f446819b-3937-4ef8-afbf-a8b8e7460b0f,1062 MB,1031 MB,31 MB
98,liip-abnahme-datastore,464 GB,public,5f80307f-f48f-4224-8d12-891cdb39174a,1062 MB,1031 MB,31 MB
99,liip-abnahme-datastore,464 GB,public,31b92236-e21e-4290-8116-e89ad2080050,1061 MB,1030 MB,31 MB
100,liip-abnahme-datastore,464 GB,public,c17f6061-b494-46a2-ba72-7e0662943dc2,1061 MB,1030 MB,31 MB
101,liip-abnahme-datastore,464 GB,public,0771258a-863d-4088-93b5-3c38df8e139f,1060 MB,1030 MB,31 MB
102,liip-abnahme-datastore,464 GB,public,f9225a51-5b64-47be-8352-d6662a6bac79,1060 MB,1029 MB,31 MB
103,liip-abnahme-datastore,464 GB,public,21eece94-77c3-4b6a-bbee-6f205dca56b7,1060 MB,1029 MB,31 MB
104,liip-abnahme-datastore,464 GB,public,0ba912a0-cbb1-4f13-8b23-46477bc8f724,1060 MB,1029 MB,31 MB
105,liip-abnahme-datastore,464 GB,public,78431e2d-bc55-4697-a048-5a1e72ba849b,1060 MB,1029 MB,31 MB
106,liip-abnahme-datastore,464 GB,public,622768d5-5cf4-47cd-a4fa-3d49f2344582,1059 MB,1028 MB,31 MB
107,liip-abnahme-datastore,464 GB,public,89e933a6-5ada-40b2-8553-fc501825a312,1059 MB,1028 MB,31 MB
108,liip-abnahme-datastore,464 GB,public,6147e6f7-2eaf-426c-a41e-8f797b3a7f9e,1057 MB,1027 MB,31 MB
109,liip-abnahme-datastore,464 GB,public,fc454a06-d057-4205-9c98-7b955633d63b,1057 MB,1026 MB,31 MB
110,liip-abnahme-datastore,464 GB,public,4baaf1d2-0575-4ee5-ac8b-fd595e6855f8,1056 MB,1025 MB,31 MB
111,liip-abnahme-datastore,464 GB,public,7d8286e1-43bf-43ab-8cdf-e2a00aa6e30b,1056 MB,1025 MB,31 MB
112,liip-abnahme-datastore,464 GB,public,d98e9471-5ded-4d59-b447-31d86fe83cbb,1055 MB,1024 MB,31 MB
113,liip-abnahme-datastore,464 GB,public,0caebf01-877a-40df-9237-d58605489b2a,1054 MB,1024 MB,30 MB
114,liip-abnahme-datastore,464 GB,public,1c9091d2-48d9-4423-b011-0a2d0bf69a6f,1054 MB,1022 MB,31 MB
115,liip-abnahme-datastore,464 GB,public,dc88fa03-3fa9-43b5-b67e-0d6fb331799b,1053 MB,1023 MB,30 MB
116,liip-abnahme-datastore,464 GB,public,c3c0d63a-801d-4ed7-8675-24b491636052,1052 MB,1021 MB,31 MB
117,liip-abnahme-datastore,464 GB,public,4710a591-7bf6-42ec-a7bc-db56b84960b4,1052 MB,1022 MB,30 MB
118,liip-abnahme-datastore,464 GB,public,28039b1a-a288-454d-a54b-6dd4831f4ac7,1052 MB,1021 MB,31 MB
119,liip-abnahme-datastore,464 GB,public,c8037b66-fa68-4454-bd3e-969dbeb2b6be,1052 MB,1021 MB,30 MB
120,liip-abnahme-datastore,464 GB,public,f0d0473e-5a13-47b6-a3fc-5b53a3056517,1051 MB,1020 MB,31 MB
121,liip-abnahme-datastore,464 GB,public,47df49de-0661-4cea-a288-acc3f9805594,1051 MB,1021 MB,30 MB
122,liip-abnahme-datastore,464 GB,public,e9de01a7-e742-4523-8cf6-9d25d9c16c6d,1051 MB,1020 MB,30 MB
123,liip-abnahme-datastore,464 GB,public,1075e2e5-baf4-435f-aa08-b0a5627d50fd,1051 MB,1020 MB,31 MB
124,liip-abnahme-datastore,464 GB,public,14bea1aa-23ac-4512-a91f-b3a9b9195380,1050 MB,1020 MB,31 MB
125,liip-abnahme-datastore,464 GB,public,7c1f158f-0508-408e-9bcc-ad3b20c3a7cc,1050 MB,1019 MB,31 MB
126,liip-abnahme-datastore,464 GB,public,1d3ed8d7-4cfd-4262-a2e6-53e6760fdecb,1050 MB,1019 MB,31 MB
127,liip-abnahme-datastore,464 GB,public,d1f7610e-0799-4d2e-9c21-9a0ed1c07427,1048 MB,1017 MB,31 MB
128,liip-abnahme-datastore,464 GB,public,26b9279c-e2d4-40fd-86e1-d93d6f7bed66,1048 MB,1017 MB,30 MB
129,liip-abnahme-datastore,464 GB,public,6c368859-31a0-47f3-acc0-76d3ef9a76e1,1048 MB,1017 MB,31 MB
130,liip-abnahme-datastore,464 GB,public,63d968e3-a807-494a-a5c0-fa9111c83a07,1047 MB,1017 MB,31 MB
131,liip-abnahme-datastore,464 GB,public,a16c50b4-bca3-4415-9be1-5dcfaab4d69e,1047 MB,1017 MB,30 MB
132,liip-abnahme-datastore,464 GB,public,1ed2abf0-a021-4bcc-b707-7f68e619d59b,1046 MB,1016 MB,30 MB
133,liip-abnahme-datastore,464 GB,public,ec1ef1b6-aedb-4705-8807-ba07cc4ec80a,1046 MB,1015 MB,31 MB
134,liip-abnahme-datastore,464 GB,public,8d6a8fbd-a89d-4936-9566-13b7614a980a,1046 MB,1015 MB,31 MB
135,liip-abnahme-datastore,464 GB,public,c7cf1b00-22d4-439c-9791-c8889a045b5a,1046 MB,1015 MB,30 MB
136,liip-abnahme-datastore,464 GB,public,f1f5f293-255c-4728-b038-b6458e99815f,1045 MB,1015 MB,30 MB
137,liip-abnahme-datastore,464 GB,public,544faa66-582d-4cb9-b5e0-ae5b5dee4df6,1045 MB,1014 MB,31 MB
138,liip-abnahme-datastore,464 GB,public,6d37ff3a-ee4a-43ce-ac9f-dc18286baef7,1045 MB,1014 MB,31 MB
139,liip-abnahme-datastore,464 GB,public,6483b3f5-9cde-4daa-acac-3171499045c5,1044 MB,1014 MB,30 MB
140,liip-abnahme-datastore,464 GB,public,57edbb4a-6ed1-40c1-a387-d7538f5ad566,1044 MB,1014 MB,30 MB
141,liip-abnahme-datastore,464 GB,public,de99b260-f060-4fbc-b0f0-abbf64d4e464,1044 MB,1013 MB,30 MB
142,liip-abnahme-datastore,464 GB,public,b318bd1b-bfef-4021-8ed8-872d034e6a0e,1043 MB,1013 MB,30 MB
143,liip-abnahme-datastore,464 GB,public,3dd3daa4-128c-4e71-a68d-1141054ca391,1043 MB,1013 MB,30 MB
144,liip-abnahme-datastore,464 GB,public,9bb4b9fb-b837-41a1-8c91-473b69f57769,1043 MB,1012 MB,31 MB
145,liip-abnahme-datastore,464 GB,public,61c3e20c-c173-42c9-91c9-6e2f21d67ffe,1042 MB,1012 MB,30 MB
146,liip-abnahme-datastore,464 GB,public,13167fe5-6f39-40b5-a38b-bc9f1310d13e,1042 MB,1012 MB,30 MB
147,liip-abnahme-datastore,464 GB,public,cd014a9e-9f37-4137-8aea-80ed9c182a4f,1042 MB,1011 MB,30 MB
148,liip-abnahme-datastore,464 GB,public,78b02ba6-069c-4924-b7aa-db703152f1dc,1042 MB,1011 MB,30 MB
149,liip-abnahme-datastore,464 GB,public,b07ebc20-ca04-4fd4-a140-31e2bf81a92a,1042 MB,1011 MB,30 MB
150,liip-abnahme-datastore,464 GB,public,0e6d08c4-2ee4-4a79-801c-5f39b04e4b3f,1041 MB,1011 MB,31 MB
151,liip-abnahme-datastore,464 GB,public,6debb304-159e-406a-8987-510683d3bce7,1041 MB,1011 MB,30 MB
152,liip-abnahme-datastore,464 GB,public,c63c7b31-9824-447d-9814-291e3fa999cc,1041 MB,1010 MB,30 MB
153,liip-abnahme-datastore,464 GB,public,39eb6ddc-3c12-4135-ac4d-0edcf531637b,1041 MB,1010 MB,30 MB
154,liip-abnahme-datastore,464 GB,public,dd60b07a-285c-4130-8476-731f3a087fbd,1040 MB,1009 MB,30 MB
155,liip-abnahme-datastore,464 GB,public,7e34589b-676e-421f-8345-0235adef48f9,1039 MB,1009 MB,30 MB
156,liip-abnahme-datastore,464 GB,public,a76f1389-aeb6-4b13-a70a-637e9a07c748,1039 MB,1009 MB,30 MB
157,liip-abnahme-datastore,464 GB,public,5a4150ae-5a38-434c-8d6c-246f6ed98d3f,1039 MB,1009 MB,30 MB
158,liip-abnahme-datastore,464 GB,public,03a3fdf5-9563-4587-bcc1-290ef078a6e4,1039 MB,1008 MB,30 MB
159,liip-abnahme-datastore,464 GB,public,80760f7f-ebdc-4b70-a728-2e511b3e3cfc,1039 MB,1008 MB,30 MB
160,liip-abnahme-datastore,464 GB,public,73d01928-0f2d-4338-baaf-4aed2428c217,1037 MB,1006 MB,30 MB
161,liip-abnahme-datastore,464 GB,public,ca066a05-01ac-4575-9a6e-c10fbe19de64,1037 MB,1007 MB,30 MB
162,liip-abnahme-datastore,464 GB,public,80e7c5d1-228c-485f-b335-6d62c999685f,1036 MB,1006 MB,30 MB
163,liip-abnahme-datastore,464 GB,public,1c017136-e5bc-478a-bf63-25c59e812653,1036 MB,1006 MB,30 MB
164,liip-abnahme-datastore,464 GB,public,3c53a995-33c8-4d18-9335-2d7d6f9339b3,1035 MB,1004 MB,30 MB
165,liip-abnahme-datastore,464 GB,public,0eb33fdc-5bfd-4241-8933-c2efbd3db0fb,1034 MB,1004 MB,30 MB
166,liip-abnahme-datastore,464 GB,public,106fd458-a4e1-4af7-a2aa-3c9dd5d9bbe2,1034 MB,1004 MB,30 MB
167,liip-abnahme-datastore,464 GB,public,f55814d1-02ba-44f2-be0b-86878b27b56c,1034 MB,1003 MB,30 MB
168,liip-abnahme-datastore,464 GB,public,13350bcf-c3e9-44b6-a47f-ce1372ed99f4,1033 MB,1003 MB,30 MB
169,liip-abnahme-datastore,464 GB,public,dbc437b8-40a6-4a08-8be4-e72fc2a39238,1033 MB,1003 MB,30 MB
170,liip-abnahme-datastore,464 GB,public,80fd153f-6196-486a-a6ac-cdec5d95d9f6,1032 MB,1002 MB,30 MB
171,liip-abnahme-datastore,464 GB,public,cbc87f1a-b371-4713-83d8-931bfe22a930,1032 MB,1002 MB,30 MB
172,liip-abnahme-datastore,464 GB,public,31422c05-103d-403f-bd89-394660f8fad8,1032 MB,1002 MB,30 MB
173,liip-abnahme-datastore,464 GB,public,e4db61d7-dd83-48a5-a7f4-c5760f81743f,1031 MB,1001 MB,30 MB
174,liip-abnahme-datastore,464 GB,public,6fbbdad5-0234-4530-a93d-bda862e59d0f,1031 MB,1001 MB,30 MB
175,liip-abnahme-datastore,464 GB,public,e656d2d8-e81e-43d1-a7ed-4735e840f773,1030 MB,1000 MB,30 MB
176,liip-abnahme-datastore,464 GB,public,3dbda486-61de-4867-ba39-613310d4c33c,1030 MB,1000 MB,30 MB
177,liip-abnahme-datastore,464 GB,public,22a5873e-3bde-4fc1-af8d-315e0a517ac4,1030 MB,1000 MB,30 MB
178,liip-abnahme-datastore,464 GB,public,450f75fd-6d63-4f30-9e0b-a029b3199429,1029 MB,998 MB,30 MB
179,liip-abnahme-datastore,464 GB,public,7d8edffc-c243-4f88-91f8-937b49e6177f,1028 MB,998 MB,30 MB
180,liip-abnahme-datastore,464 GB,public,f1e80714-d206-4696-8776-80c231ccf57f,1028 MB,997 MB,30 MB
181,liip-abnahme-datastore,464 GB,public,86336add-a935-4375-b9d2-dea8347823bf,1027 MB,997 MB,30 MB
182,liip-abnahme-datastore,464 GB,public,54f20f13-ce6a-4377-8ba6-d865615ea6d5,1027 MB,997 MB,30 MB
183,liip-abnahme-datastore,464 GB,public,351ec284-508f-4387-99ff-a28c5d970bde,1027 MB,997 MB,30 MB
184,liip-abnahme-datastore,464 GB,public,032a99e9-7f71-4a68-acbe-8035d967cee6,1027 MB,996 MB,30 MB
185,liip-abnahme-datastore,464 GB,public,7e93d009-71b2-4229-8a58-737d2516f9e8,1026 MB,996 MB,30 MB
186,liip-abnahme-datastore,464 GB,public,af29c2c9-a429-4b40-b111-d2e81e72a5e6,1026 MB,995 MB,30 MB
187,liip-abnahme-datastore,464 GB,public,c6f89877-152f-46f6-adbf-4eab632c0455,1026 MB,995 MB,30 MB
188,liip-abnahme-datastore,464 GB,public,532c5150-2f9a-443f-9a6b-690157aa55e2,1025 MB,995 MB,30 MB
189,liip-abnahme-datastore,464 GB,public,5f0d2226-5487-4a5b-a241-d93de64234e9,1025 MB,994 MB,30 MB
190,liip-abnahme-datastore,464 GB,public,c041dd11-021d-42c6-9aa4-14686cae2e5a,1025 MB,994 MB,30 MB
191,liip-abnahme-datastore,464 GB,public,f08b4306-76d7-4fa3-9997-6089d43a3033,1024 MB,993 MB,30 MB
192,liip-abnahme-datastore,464 GB,public,13ec0260-98a9-4944-9177-605e8d17b4bf,1024 MB,993 MB,30 MB
193,liip-abnahme-datastore,464 GB,public,e37db76b-4128-421b-8f59-13f430e57a98,1023 MB,993 MB,30 MB
194,liip-abnahme-datastore,464 GB,public,413d2bf0-76d4-4bb1-bb53-46bd6dc4d9c6,1023 MB,993 MB,29 MB
195,liip-abnahme-datastore,464 GB,public,0a309816-f85e-4421-ad20-c86ad451b260,1023 MB,993 MB,30 MB
196,liip-abnahme-datastore,464 GB,public,e2d31f6e-66b1-450f-a0e6-696beee12b4b,1020 MB,990 MB,30 MB
197,liip-abnahme-datastore,464 GB,public,17d014a0-2832-4208-a50e-a82cc6ab5116,1020 MB,990 MB,30 MB
198,liip-abnahme-datastore,464 GB,public,eb30d980-5f8f-4aa0-be39-1e4c0909d0d2,1020 MB,990 MB,30 MB
199,liip-abnahme-datastore,464 GB,public,8761b780-8cbd-4c00-983c-5a630110778c,1020 MB,990 MB,30 MB
200,liip-abnahme-datastore,464 GB,public,dab6e91a-5d9c-469b-82f2-42a0439e90e3,1020 MB,989 MB,30 MB
201,liip-abnahme-datastore,464 GB,public,f91074c1-ace1-4e22-86da-cf75951ef33c,1020 MB,990 MB,30 MB
202,liip-abnahme-datastore,464 GB,public,4ac27c4f-8583-438d-8fbe-a0e598b2d366,1019 MB,989 MB,30 MB
203,liip-abnahme-datastore,464 GB,public,647a0be8-75cf-4c24-b78a-7a3e910b4130,1019 MB,989 MB,30 MB
204,liip-abnahme-datastore,464 GB,public,b927ff64-1598-466d-858f-85f582db62b6,1019 MB,990 MB,29 MB
205,liip-abnahme-datastore,464 GB,public,0097c507-53a5-45c9-9f33-10b070ea681e,1019 MB,989 MB,30 MB
206,liip-abnahme-datastore,464 GB,public,8de1ee75-3883-42f8-8f31-71695b0d7f60,1019 MB,988 MB,30 MB
207,liip-abnahme-datastore,464 GB,public,d86b4d25-c7d2-4a8f-ac1d-37e2f77d8d90,1019 MB,989 MB,30 MB
208,liip-abnahme-datastore,464 GB,public,0caeab22-cf17-45bc-9909-e4a552a1bf91,1018 MB,988 MB,30 MB
209,liip-abnahme-datastore,464 GB,public,79898597-304b-4cc7-9cef-6bfec2a2d30b,1018 MB,987 MB,30 MB
210,liip-abnahme-datastore,464 GB,public,e7a56076-2210-49bb-948f-5bb3e0fe10ee,1017 MB,987 MB,30 MB
211,liip-abnahme-datastore,464 GB,public,fb59046b-9d49-4aba-8936-eddcea637eb8,1017 MB,987 MB,30 MB
212,liip-abnahme-datastore,464 GB,public,9603ddae-4925-46dc-b7c7-6a0773952ba8,1017 MB,987 MB,30 MB
213,liip-abnahme-datastore,464 GB,public,27fb369a-277e-44fc-8f80-2ce289113078,1016 MB,986 MB,30 MB
214,liip-abnahme-datastore,464 GB,public,84d600c9-f373-441e-b8ce-9373d7da0c14,1016 MB,986 MB,30 MB
215,liip-abnahme-datastore,464 GB,public,acdcfb3c-4f67-48f9-97a2-ecc86576c5c8,1016 MB,987 MB,29 MB
